Raw Tweets,Clean Tweets,Sentiment
@Colts Allen Lazard please.,Allen Lazard please,0.0
@Colts Take Griffin he is the man we need,Take Griffin he is the man we need,0.0
@JirnIrsay @NicholasWisby @_benstauffer @mortreport @Colts_Coverage @Colts  https://t.co/oPUailY1Ej,benstauffer Coverage,0.0
@kushiwawah @Killa_Kanseco @Colts He’s 6’1 so somewhat but he’s not a 6’4 simmie cobbs,Kanseco He s 6 1 so somewhat but he s not a 6 4 simmie cobbs,0.0
"@Colts Go after Maurice Hurst and Shqueem Griffin, and Marcell ateman",Go after Maurice Hurst and Shqueem Griffin and Marcell ateman,0.0
@tyler_staggs @Colts You guys at least make decent draft picks. I’ve only heard of one of our picks so far.,staggs You guys at least make decent draft picks I ve only heard of one of our picks so far,-0.008333333333333331
@TheNyNy7 @Colts So excited man! You're a beast! Welcome to Colts Nation!,So excited man You re a beast Welcome to Colts Nation,0.5875
@_benstauffer @NicholasWisby @mortreport @Colts_Coverage @Colts Woah don’t hate on him. I’m sure he has spent HOURS… https://t.co/1iBl97lhEF,benstauffer Coverage Woah don t hate on him I m sure he has spent HOURS,-0.13333333333333333
@GageCawthon @Colts Become a chief fan then you can be happy until the playoffs.,Become a chief fan then you can be happy until the playoffs,0.8
@trilltris23 @Killa_Kanseco @Colts Is Cain big-bodied?,Kanseco Is Cain big bodied,0.0
@JWeidner83 @Colts *or,or,0.0
@kushiwawah @Killa_Kanseco @Colts Both are big body receivers and could help Luck but I like Cain from Clemson,Kanseco Both are big body receivers and could help Luck but I like Cain from Clemson,0.0
@JWeidner83 @Colts Which I find dumb. IU players always go a round of 2 under where they rightfully should. It’s amazing value.,Which I find dumb IU players always go a round of 2 under where they rightfully should It s amazing value,0.008333333333333378
@Thepatinator7 @NicholasWisby @mortreport @Colts_Coverage @Colts i feel like this guy would also argue tim tebow wa… https://t.co/75nD01N4E6,Coverage i feel like this guy would also argue tim tebow wa,0.0
@Colts Pick @Shaquemgriffin,Pick,0.0
@drbtv_ @Colts I agree TY need a sidekick besides Chester Rogers 😂,I agree TY need a sidekick besides Chester Rogers,0.0
@Colts draft @simmie104 or @Tegray_Scales8,draft or Scales8,0.0
".@TheNyNy7 on being drafted in the 4th round by the @Colts. ""Excited for the opportunity, and even more excited the… https://t.co/BTOp0cW0YV",on being drafted in the 4th round by the Excited for the opportunity and even more excited the,0.2625
"@RealDeadhead @Colts The Steelers are always good. In my opinion, they are the gold standard on how to run an organ… https://t.co/7nLe5s2DnQ",The Steelers are always good In my opinion they are the gold standard on how to run an organ,0.35
@hennyboyz23 @kickslovesjd @kingtim69 @Colts @TheNyNy7 He is really fast. 4.3 fast on the right day,He is really fast 4 3 fast on the right day,0.22857142857142856
@AMANITRENINER @Colts Strong mind &amp; body... PRICELESS👏🏾👏🏻👏🏿👏🏽,Strong mind amp body PRICELESS,0.7166666666666667
@JWeidner83 @Colts Feels like Tegray might be available in the 6th. I don’t think simmie lasts that long.,Feels like Tegray might be available in the 6th I don t think simmie lasts that long,0.17500000000000002
@TheNyNy7 @Colts I wanna see you and @BossGreen256 have a race!  Good luck!,I wanna see you and have a race Good luck,0.7
@d0sequis @TheNyNy7 @Colts It’s litty,It s litty,0.0
Whoever picks up Mo is getting an instant game changer. I’m looking at you @Colts 👀 #NFLDraft2018,Whoever picks up Mo is getting an instant game changer I m looking at you NFLDraft2018,-0.2
@NicholasWisby @_benstauffer @mortreport @Colts_Coverage @Colts I am shocked you aren’t in a NFL front office! Hidd… https://t.co/fAA219BHwx,benstauffer Coverage I am shocked you aren t in a NFL front office Hidd,-0.7
@TheNyNy7 @Colts Welcome!,Welcome,0.8
"@FOX59SJONES @Colts Im saying WR LB CB RB are larger needs. I think people forget Brissett had no OTA, training cam… https://t.co/gmOmHxIDsm",Im saying WR LB CB RB are larger needs I think people forget Brissett had no OTA training cam,0.0
@TheNyNy7 @Colts Do work.. 919!!,Do work 919,0.0
"@Colts Marcell Ateman kinda looks like Mike Evans jus saying lol 
6’5 possession WR in the 5th round.",Marcell Ateman kinda looks like Mike Evans jus saying lol 6 5 possession WR in the 5th round,0.30000000000000004
@TheNyNy7 @Colts LETS GO!,LETS GO,0.0
Come on @JimIrsay Our @Colts need Shaquem Griffin on our team! #NFLDraft,Come on Our need Shaquem Griffin on our team NFLDraft,0.0
Hey @Colts will you draft our man @mohurstjr  already?!?! Dude is a monster. #please #Michigan #GoBlue @UMichFootball,Hey will you draft our man already Dude is a monster please Michigan GoBlue,0.0
@Colts take Simmie Cobbs,take Simmie Cobbs,0.0
@Colts Solid pick up,Solid pick up,0.0
@JasonPenrod @Colts Football is much more complicated than just plugging any player that you think looks good on hi… https://t.co/6BjmMd4K75,Football is much more complicated than just plugging any player that you think looks good on hi,0.2333333333333333
@Colts please pick @Shaquemgriffin  if he is available with our next pick! @UCF_Football ⚡️🔛,please pick if he is available with our next pick Football,0.2
@dsleon45 @Colts That’s what it is all about!  The payoff for all the hard work!  Enjoy!,That s what it is all about The payoff for all the hard work Enjoy,0.05416666666666667
Nyheim Hines is drafted in the fourth round by the Indianapolis Colts https://t.co/Wx0P61U6Ry,Nyheim Hines is drafted in the fourth round by the Indianapolis Colts,-0.1
@Colts Wen need Marcell Ateman or Deon Cain with this next pick.,Wen need Marcell Ateman or Deon Cain with this next pick,0.0
@coltsstl @PackFootball @Colts you don't have to worry bout that he's tough as he is fast,you don t have to worry bout that he s tough as he is fast,-0.09444444444444444
@JimIrsay @Colts John Elway was drafted by the Colts and the Yankees 🏈⚾️,John Elway was drafted by the Colts and the Yankees,0.0
Likely. Hines spent his first two seasons at receiver at NC State before moving to running back. Don't be surprised… https://t.co/E9faUsXRbu,Likely Hines spent his first two seasons at receiver at NC State before moving to running back Don t be surprised,0.05
@TheNyNy7 @Colts Shake the whole roof off,Shake the whole roof off,0.2
@Colts Simme Cobbs in the 5th is a steal..,Simme Cobbs in the 5th is a steal,0.0
Indianapolis Colts' 2018 draft: NC State's Nyheim Hines https://t.co/OP6pQXW2lG,Indianapolis Colts 2018 draft NC State s Nyheim Hines,0.0
@Colts we need a WR and  power back,we need a WR and power back,0.0
@Killa_Kanseco @trilltris23 @Colts St Brown WR,Kanseco St Brown WR,0.0
@TheNyNy7 @Colts As a Louisville fan it will be nice to have you running for my team for a change. Welcome to the #ColtNation,As a Louisville fan it will be nice to have you running for my team for a change Welcome to the ColtNation,0.7
@Colts HURST OR ST BROWN,HURST OR ST BROWN,0.0
Colts Draft Nyheim Hines in the 4th Round with the 104th Pick - Yardbarker https://t.co/HzTM6E0iFC,Colts Draft Nyheim Hines in the 4th Round with the 104th Pick Yardbarker,-0.2
@mortreport @Colts It helps to have a real GM instead of Grigson,It helps to have a real GM instead of Grigson,0.2
@Colts @BigQ56 Welcome to #ColtsNation,Welcome to ColtsNation,0.8
@Colts 🗣🗣SHAQUEM GRIFFIN,SHAQUEM GRIFFIN,0.0
@TheNyNy7 @Colts Congrats man best of luck to ya and welcome to the Colts!!!!,Congrats man best of luck to ya and welcome to the Colts,0.9
@NicholasWisby @_benstauffer @mortreport @Colts_Coverage @Colts NFL GM Nicholas Wisby everybody! 👏🏼👏🏼👏🏼,benstauffer Coverage NFL GM Nicholas Wisby everybody,0.0
Give me Deon Cain! @Colts 🙏🏽,Give me Deon Cain,0.0
@MarvinEAdams @CertifiedGeech @BCFHOF @NFL @Colts @SCSTATE1896 @dsleon45 @SCStateAthletic @MEACSports @wyche89… https://t.co/BqtvecXxrU,,0.0
@trilltris23 @Colts Auden Tate wr fsu??,Auden Tate wr fsu,0.0
@Colts @TheNyNy7 Andrew Luck during the draft https://t.co/8UW7q2AUsG,Andrew Luck during the draft,0.0
@Colts Tegray.,Tegray,0.0
The Indianapolis Colts Draft Nyheim Hines With 104th Pick #ColtsNation  https://t.co/1gPRmZYh1R https://t.co/e48mYwWbtk,The Indianapolis Colts Draft Nyheim Hines With 104th Pick ColtsNation,0.0
@TheNyNy7 @Colts Welcome to #ColtsNation,Welcome to ColtsNation,0.8
"@trilltris23 @Colts I think he’s still in the green room yea, we desperately need speedy LBs in this new 4-3 defens… https://t.co/q0avZVOfc7",I think he s still in the green room yea we desperately need speedy LBs in this new 4 3 defens,-0.22121212121212122
@TheNyNy7 @Colts @TravHernandez dam trav i wanted him or kalen ballage 😔,dam trav i wanted him or kalen ballage,0.0
@ColtsEvents @adamvinatieri @TCMIndy @Colts I’m mad it wasn’t shown on the @nflnetwork due to commercial break 🤦🏾‍♂️,I m mad it wasn t shown on the due to commercial break,-0.25
@Colts Hurst,Hurst,0.0
@ncarolinecann @Colts @TheNyNy7  https://t.co/sa5m4bPVac,,0.0
"@Colts OL taken care, DL taken care, Special team offense taken care, time for special team defense ??",OL taken care DL taken care Special team offense taken care time for special team defense,0.35714285714285715
@adamwalters_8 @Colts I wanted the bears to take him but they didn't,8 I wanted the bears to take him but they didn t,0.0
@Colts Lazard or St. Brown please!,Lazard or St Brown please,0.0
@Santiago24angel @Colts He’s still there?,He s still there,0.0
WATCH: #Colts RB Nyheim Hines highlight reel https://t.co/UEbFAlKZxb,WATCH Colts RB Nyheim Hines highlight reel,0.0
Hoping the @Colts are able to get Deontay Burnett. Need a receiver.,Hoping the are able to get Deontay Burnett Need a receiver,0.5
Indianapolis Colts select NC State running back Nyheim Hines No. 104 i... #ColtsNation  https://t.co/gFFxSJMrJz https://t.co/ApmiYcKVF1,Indianapolis Colts select NC State running back Nyheim Hines No 104 i ColtsNation,0.0
"@Colts WR Summie Cobbs is still on the board...
@dandakich",WR Summie Cobbs is still on the board,0.0
@eli_grigsby @Colts Why,grigsby Why,0.0
@Colts @Shaquemgriffin That’s all I’m saying.,That s all I m saying,0.0
@adamwalters_8 @Colts Nooooo,8 Nooooo,0.0
@Colts A WR please,A WR please,0.0
@Colts Maybe we can get Lewis and Turay. Oh wait we took them in the 2nd,Maybe we can get Lewis and Turay Oh wait we took them in the 2nd,0.0
"@TheNyNy7 @Colts @SupaStreet35 just got drafted by R2-D2 and the @49ers!!!

Congrats!!!! https://t.co/9s6A7QIDi0",just got drafted by R2 D2 and the Congrats,0.0
@Colts @BigQ56 So are we!! Can’t wait to watch u play @BigQ56. I bet Luck is excited to have u on the team!,So are we Can t wait to watch u play I bet Luck is excited to have u on the team,0.375
@Colts #ShaqGriffin from UCF or #BoScarborough From Bama,ShaqGriffin from UCF or BoScarborough From Bama,0.0
@RankFreich @Colts Do your thing Rank!!!,Do your thing Rank,-0.8
@zahonen @mortreport @Colts The brown drafted Mayfield #1..... so no,The brown drafted Mayfield 1 so no,0.0
@Colts PICK SHAQUEM GRIFFIN,PICK SHAQUEM GRIFFIN,0.0
@Colts We still need a WR and Corner I think that’s where they go,We still need a WR and Corner I think that s where they go,0.0
@Colts WR and LB in the 5th.,WR and LB in the 5th,0.0
@RickardonSports @Colts The lines are so important.,The lines are so important,0.4
@Colts @TheNyNy7 Special person. Good things to come.,Special person Good things to come,0.5285714285714286
@TheNyNy7 @Colts CONGRATULATIONS Nyheim!!! So happy for you!!,CONGRATULATIONS Nyheim So happy for you,0.8
@ncarolinecann @Colts @TheNyNy7 Our new running back is The Matrix?,Our new running back is The Matrix,0.06818181818181818
"@_benstauffer @mortreport @Colts_Coverage @Colts Except they didn’t, which makes this that much more hilarious.",benstauffer Coverage Except they didn t which makes this that much more hilarious,0.5
Ayyyy @DezBryant I know a certain QB on the colts that would feed you the ball in the red zone.... @Colts,Ayyyy I know a certain QB on the colts that would feed you the ball in the red zone,0.10714285714285714
@PackFootball @Colts He’s a great player...fun and exciting to watch!,He s a great player fun and exciting to watch,0.46666666666666673
My @Colts Killed In The Draft This Year 💪🏾🐴,My Killed In The Draft This Year,-0.2
"@Colts , So far yal are doing a good job. 

I guess my 56 hail Mary's and 28 Our Fathers came in handy. #DraftDay #NFLDraft",So far yal are doing a good job I guess my 56 hail Mary s and 28 Our Fathers came in handy DraftDay NFLDraft,0.4666666666666666
@Colts @NCSUShit @TheNyNy7 You got a great pick and fine young man hope he gives you as much excitement as he gave Wolfpack nation,You got a great pick and fine young man hope he gives you as much excitement as he gave Wolfpack nation,0.3791666666666667
@ClonyDungyXL1 @Colts  https://t.co/BTf7ZFPIRo,,0.0
@TheNyNy7 @Colts Congratulations!!!!,Congratulations,0.0
Auburn's Braden Smith selected by Indianapolis Colts in 2018 NFL Draft https://t.co/1HsMNnIgmp,Auburn s Braden Smith selected by Indianapolis Colts in 2018 NFL Draft,0.0
'I had to answer': Colts' pick gets call during national anthem - via @ESPN App https://t.co/3vY1cn1nRF,I had to answer Colts pick gets call during national anthem via App,0.0
"Track All-American and ACC Champion.
And now, #PackPro.

Congrats to @TheNyNy7 for being drafted by the @Colts toda… https://t.co/WVq0TL2zai",Track All American and ACC Champion And now PackPro Congrats to for being drafted by the toda,0.0
@TheNyNy7 @Colts Good to have you @TheNyNy7 Been a while since we had a dominant run game.,Good to have you Been a while since we had a dominant run game,0.14999999999999997
@Colts @TheNyNy7 @TheNyNy7 salute brotha 👌🏾,salute brotha,0.0
The @Colts are finally doing the right thing by focusing on the O-Line and D-Line. Only people who don’t know footb… https://t.co/zbplJ7CH5L,The are finally doing the right thing by focusing on the O Line and D Line Only people who don t know footb,0.09523809523809523
@TheNyNy7 @PackPride @Colts Welcome Nyheim!!!! Can’t wait to watch you on the field!!!!,Welcome Nyheim Can t wait to watch you on the field,0.8
@TheNyNy7 @Colts Help bring back our culture of winning seasons every year!,Help bring back our culture of winning seasons every year,0.25
@ncarolinecann @Colts @TheNyNy7  https://t.co/A35ocFE5d8,,0.0
@Qa6Lijb4YXiJWDn @TheNyNy7 @Colts We can hope. Time will tell!.,We can hope Time will tell,0.0
@Colts The Indy Zoo orangutans are so cool. Loved seeing Rocky make the pick last year.,The Indy Zoo orangutans are so cool Loved seeing Rocky make the pick last year,0.3499999999999999
@Colts  - No orangutan pick this year?  What gives? https://t.co/XpJ5ZIeDkK,No orangutan pick this year What gives,0.0
We finally got a RB let’s go @Colts @TheNyNy7,We finally got a RB let s go,0.0
@ncarolinecann @Colts @TheNyNy7 https://t.co/R6BUrgv7tF,,0.0
@ncarolinecann @Colts @TheNyNy7 Trained with my boys at ASPI in Tampa. They raved about him. Soooo athletic,Trained with my boys at ASPI in Tampa They raved about him Soooo athletic,0.0
"@PackFootball @Colts You r getting a special talent. Sturdy, determined, smart. (Nyah, direct flights from Raleigh to Indy)",You r getting a special talent Sturdy determined smart Nyah direct flights from Raleigh to Indy,0.2238095238095238
@vmaun @Colts @TheNyNy7 @Chargers LOVE this pick. Great value in the 4th,LOVE this pick Great value in the 4th,0.65
@hennyboyz23 @kickslovesjd @kingtim69 @Colts @TheNyNy7 He can line up in the slot as well he was pure hell against my fsu boys,He can line up in the slot as well he was pure hell against my fsu boys,0.21428571428571427
Y’all. I’d say the @Colts 4th round RB is just a liiiiiittle athletic 😳 (via @TheNyNy7 Instagram) https://t.co/WSjwxmeZ0H,Y all I d say the 4th round RB is just a liiiiiittle athletic via Instagram,-0.2
Congratulations @TheNyNy7 we couldn’t be more proud of you. The @Colts are getting a steal if you ask us. Check out… https://t.co/K7MKZHNjJf,Congratulations we couldn t be more proud of you The are getting a steal if you ask us Check out,0.65
@TheNyNy7 welcome to the @Colts!!! Excited to see you on the field man🙏,welcome to the Excited to see you on the field man,0.5875
Twitter reacts to Colts drafting RB Nyheim Hines https://t.co/2HVmvzFHlE,Twitter reacts to Colts drafting RB Nyheim Hines,0.0
@Colts @TheNyNy7 Dammit @PhakzMachine I wanted him to go the @Chargers,Dammit I wanted him to go the,0.0
Hurst this the Colts at 140? 🤔 LETS MAKE IT HAPPEN PLEASE 🗣 @Colts,Hurst this the Colts at 140 LETS MAKE IT HAPPEN PLEASE,0.0
"@Colts Um he drafted Zach Banmer, who was cut before the season. Don't let a monkey pick a bust again..",Um he drafted Zach Banmer who was cut before the season Don t let a monkey pick a bust again,-0.05
@JudyMacGarner @ScottyMcCreery @TheNyNy7 @Colts 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻 https://t.co/uMlPVoBif1,,0.0
@TheNyNy7 @Colts Your a beast!!!,Your a beast,0.0
@Killa_Kanseco @hennyboyz23 @kickslovesjd @Colts @TheNyNy7 exactly.  Throw him the rock in space and let him go.  T… https://t.co/xZJe5XojlZ,Kanseco exactly Throw him the rock in space and let him go T,0.25
@SgtWigfall @HoosierColts85 @Colts According to Mayock only one team had cleared Hurst yesterday and a 2nd team cle… https://t.co/RFu0LGq8Dn,According to Mayock only one team had cleared Hurst yesterday and a 2nd team cle,0.0
@Killa_Kanseco @kickslovesjd @kingtim69 @Colts @TheNyNy7 After watching highlights in him.. he did remind me of sproles..,Kanseco After watching highlights in him he did remind me of sproles,0.0
@JLBentley1 @Colts @TheNyNy7 He can catch out of the backfield and he's deadly in space,He can catch out of the backfield and he s deadly in space,-0.2
@sandiwilson6 @ScottyMcCreery @TheNyNy7 @Colts Or the @Colts kickoff concert!!,Or the kickoff concert,0.0
"@TheNyNy7 @UKColtsFans @Colts Love you man, already",Love you man already,0.5
"@Madden4lifeee @Colts Loved the first pick, underwhelmed by the second round, like the 4 round pick. Just gonna have to trust in Ballard",Loved the first pick underwhelmed by the second round like the 4 round pick Just gonna have to trust in Ballard,0.11000000000000001
@hennyboyz23 @kickslovesjd @kingtim69 @Colts @TheNyNy7 Hines is a swiss army knife ant the rb position. He's kind of a sproles type,Hines is a swiss army knife ant the rb position He s kind of a sproles type,0.6
LETS GO @TheNyNy7!!!!!!!! Emily and I both screamed in the parking lot of Walmart when we found out 😂😂 Guess I’m a… https://t.co/nZcNVrX9EQ,LETS GO Emily and I both screamed in the parking lot of Walmart when we found out Guess I m a,0.0
@Colts @BigQ56 Welcome @BigQ56 to the #Colts thank you Mr @JimIrsay and staff for what you doing. tix holder Day1 🍻,Welcome to the Colts thank you Mr and staff for what you doing tix holder Day1,0.8
"@TheNyNy7 @Colts Excited to have you here in Indy, you impressed me in the south Carolina game last year https://t.co/SiLB2cyZNN",Excited to have you here in Indy you impressed me in the south Carolina game last year,0.24375
@Colts draft feels very much like a @BillPolianESPN type of strategy.  Both Ballard and Polian believe in building… https://t.co/E3XTGPOfXy,draft feels very much like a type of strategy Both Ballard and Polian believe in building,0.26
@Colts #skills,skills,0.0
@Colts Orangutang &gt; Parrot,Orangutang gt Parrot,0.0
@bryannnn13 @Shirkfce @Colts @TheNyNy7 Hey at least we’re not the browns. How do you not take Barkley first and and… https://t.co/nUnkWWJbEb,Hey at least we re not the browns How do you not take Barkley first and and,-0.024999999999999994
@TheNyNy7 @Colts Congrats bro 💯👹,Congrats bro,0.0
@Colts @TheNyNy7 Keep building the foundation for the Winning culture that’s been missing. #InBallardItrust.… https://t.co/L1fN3n4a0i,Keep building the foundation for the Winning culture that s been missing InBallardItrust,0.15
@TheNyNy7 Welcome to the @Colts bud.,Welcome to the bud,0.8
@JimIrsay Please pick @Shaquemgriffin at 140!!!! This dude is gonna ball out. We need guys like this on the @Colts !!! #2018NFLDraft,Please pick at 140 This dude is gonna ball out We need guys like this on the 2018NFLDraft,0.0
@_Drup_ @Colts How you feel about their picks so far ?,Drup How you feel about their picks so far,0.1
@TCMIndy @coltscommunity @adamvinatieri @dc_wilson954 @Colts @ColtsEvents Thanks! On my way!,wilson954 Thanks On my way,0.2
@hennyboyz23 @Colts @TheNyNy7 He’s also probably high...,He s also probably high,0.16
@Colts have me sooo excited for the upcoming season! Loving every pick this draft!,have me sooo excited for the upcoming season Loving every pick this draft,0.4875
@ClonyDungyXL1 @LucasOilStadium @Colts Havent been this excited about @Colts  in at least 4 years....Lets Go!!!  Lets get a WR and RB today!,Havent been this excited about in at least 4 years Lets Go Lets get a WR and RB today,0.037500000000000006
@TheNyNy7 @ncarolinecann @Colts Welcome to Indy! Let’s go!,Welcome to Indy Let s go,0.8
@TheNyNy7 @Colts  https://t.co/TBSmrIzm4U,,0.0
"@Colts have had an excellent draft, in my opinion. Really excited for this season",have had an excellent draft in my opinion Really excited for this season,0.6875
@HXH21 @coltscommunity @adamvinatieri @dc_wilson954 @Colts @ColtsEvents Adam Vinatieri will sign autographs until 2… https://t.co/SgeuSYikJX,wilson954 Adam Vinatieri will sign autographs until 2,0.0
5 things to know about Colts new RB Nyheim Hines https://t.co/OCNmc2CPGd,5 things to know about Colts new RB Nyheim Hines,0.13636363636363635
@TheNyNy7 @Colts I AM PUMPED!,I AM PUMPED,0.0
@TheNyNy7 @ncarolinecann @Colts Let's go @TheNyNy7 and @Marlon_Mack25 rb duo for Indy,Let s go and Mack25 rb duo for Indy,0.0
Count me impressed with Chris Ballard and the @Colts right now.  He’s filling many needs and the beginnings of two… https://t.co/uESGcJjTcw,Count me impressed with Chris Ballard and the right now He s filling many needs and the beginnings of two,0.5952380952380952
@TheNyNy7 @Colts Welcome to ColtsNation !!!!!!!!,Welcome to ColtsNation,0.8
@TheNyNy7 @PackPride @Colts Can’t wait to see you and @JBrissett12 on the field together again!!!!! WPN will definitely be Colts fans!,Can t wait to see you and on the field together again WPN will definitely be Colts fans,0.0
@TheNyNy7 @Colts Congrats! #WPN can't wait to watch you on Sundays!,Congrats WPN can t wait to watch you on Sundays,0.0
@BDunnsports @dsleon45 @Colts @wpdeabc15 What it's all about. Excited to see him on the field!,What it s all about Excited to see him on the field,0.375
@TheNyNy7 @Colts Welcome to Indy!!,Welcome to Indy,0.8
@TheNyNy7 @Colts Welcome to the shoe!,Welcome to the shoe,0.8
"@TheNyNy7 @Colts You, Turnin and Marlon gonna be a big change in the running and passing game 💯",You Turnin and Marlon gonna be a big change in the running and passing game,-0.2
Indianapolis Colts Select Nyheim Hines with Pick 104 in NFL Draft - Yardbarker https://t.co/vmmxhEIRkX,Indianapolis Colts Select Nyheim Hines with Pick 104 in NFL Draft Yardbarker,0.0
BREAKING: Colts Select Running Back Nyheim Hines In Fourth Round Of - Yardbarker https://t.co/MXbBjbWKYF,BREAKING Colts Select Running Back Nyheim Hines In Fourth Round Of Yardbarker,-0.06666666666666667
@TheNyNy7 @Colts Welcome to the @Colts. You should be a big help for the team. #GoColts #ForTheShoe,Welcome to the You should be a big help for the team GoColts ForTheShoe,0.4
deon cain @colts,deon cain,0.0
@Colts @hotus__ you guys are in rebuild mode and your 1st overall pick was an offensive guard....,you guys are in rebuild mode and your 1st overall pick was an offensive guard,0.0
"@Colts going to go CB, WR, LB to finish it out....",going to go CB WR LB to finish it out,0.0
@TheNyNy7 @Colts Work hard you and Mack you guys are the future,Work hard you and Mack you guys are the future,-0.14583333333333334
@coltscommunity @TCMIndy @adamvinatieri @dc_wilson954 @Colts @ColtsEvents How long will they be signing autographs,wilson954 How long will they be signing autographs,-0.05
The Indianapolis Colts take athletic freak RB Nyheim Hines in the #NFLdraft Hines should be speed option in a 70/30… https://t.co/jSAkY1AFaK,The Indianapolis Colts take athletic freak RB Nyheim Hines in the NFLdraft Hines should be speed option in a 70 30,0.0
@TheNyNy7 @Colts Welcome to Indy.  You're gonna love it here.  Building brick wall for O-Line.  And our QB isn't too shabby either,Welcome to Indy You re gonna love it here Building brick wall for O Line And our QB isn t too shabby either,0.65
@Colts please draft @Chico_Hndrxx,please draft Hndrxx,0.0
@TheNyNy7 @Colts Welcome to #ColtsNation! You will love Indy. A lot like Raleigh - great people who are passionate… https://t.co/m7kyoJSkzU,Welcome to ColtsNation You will love Indy A lot like Raleigh great people who are passionate,0.5125000000000001
@bmarcello @courtneyshea93 @Colts He’s so flashy 😊,He s so flashy,-0.5
@TheNyNy7 @Colts Turn up!,Turn up,0.0
"Congratulations NYHEIM HINES, RB N.C. State, Drafted by Indianapolis Colts in the 4rth Round (104 overall)… https://t.co/1qSR616qbq",Congratulations NYHEIM HINES RB N C State Drafted by Indianapolis Colts in the 4rth Round 104 overall,-0.1
"Los @Colts ya tienen línea ofensiva poderosa, dúo de corredores jóvenes, defensiva renovada. Con un Andrew Luck san… https://t.co/7INdrPZhLc",Los ya tienen l nea ofensiva poderosa d o de corredores j venes defensiva renovada Con un Andrew Luck san,0.0
Yo @Colts when are we going to draft a corner,Yo when are we going to draft a corner,0.0
"@HoosierColts85 @Colts Yes that’s why he’s dropping, but I believe he was cleared to play, worth taking a late rd c… https://t.co/vwCLd1znXC",Yes that s why he s dropping but I believe he was cleared to play worth taking a late rd c,0.0
"@TheNyNy7 @Colts So so so happy and excited for you, Nyheim!!! I know you’re gonna make Wolfpack Nation so proud!!!… https://t.co/8cuJhyWq3I",So so so happy and excited for you Nyheim I know you re gonna make Wolfpack Nation so proud,0.6583333333333333
Hope the @Colts colts get Simmie Cobbs JR from IU #NFLDraft2018 🔴⚪️,Hope the colts get Simmie Cobbs JR from IU NFLDraft2018,0.0
@TheNyNy7 @Colts AFC south? Bro we ready for superbowls again!,AFC south Bro we ready for superbowls again,0.2
Indianapolis Colts Select Nyheim Hines with Pick 104 in NFL Draft #ColtsNation  https://t.co/eZf5imkRZg https://t.co/NX5wS5eJHL,Indianapolis Colts Select Nyheim Hines with Pick 104 in NFL Draft ColtsNation,0.0
@TheNyNy7 @Colts Welcome man! Congratulations!,Welcome man Congratulations,0.8
"How fast was Nyheim Hines at the NFL combine? The fastest among RBs.

https://t.co/djK5vI4ppH

#NFLDraft
@Colts… https://t.co/5zObCAbs13",How fast was Nyheim Hines at the NFL combine The fastest among RBs NFLDraft,0.2
@TheNyNy7 @Colts Good luck here in Indy.  Hope to see you run the afc south,Good luck here in Indy Hope to see you run the afc south,0.7
@TheNyNy7 @Colts Congrats Nyheim. Can’t wait to watch you in the league.,Congrats Nyheim Can t wait to watch you in the league,0.0
@kingtim69 @kickslovesjd @Colts @TheNyNy7 I hear you,I hear you,0.0
@PackFootball @TheNyNy7 @Colts Couldn’t watch it since ESPN can’t get their shit right. Thanks for showing it though.,Couldn t watch it since ESPN can t get their shit right Thanks for showing it though,0.09523809523809523
I Am Very Happy With @Colts Draft This Year. Everything We Needed! Thank You,I Am Very Happy With Draft This Year Everything We Needed Thank You,1.0
"Reich wants to win up front, create holes, take risks and be explosive!! It’s going to make for some exciting footb… https://t.co/xQonaSdARs",Reich wants to win up front create holes take risks and be explosive It s going to make for some exciting footb,0.43333333333333335
@Blurryface_11 @billwetmore3 @Colts &amp; Braden Smith now. Nasty mauler that guy is,11 amp Braden Smith now Nasty mauler that guy is,-1.0
"@Colts don’t pick again for a while, have two 5th rd picks. Need come away with WR/CB. 

WR St. Brown
WR Simmie Cob… https://t.co/cg0Bcs6jlK",don t pick again for a while have two 5th rd picks Need come away with WR CB WR St Brown WR Simmie Cob,0.0
Nyheim Hines to the Indianapolis Colts in story form: https://t.co/eElDVesHjv,Nyheim Hines to the Indianapolis Colts in story form,0.0
"Is it just me, or does Indy's new backfield duo of Mack and Hines sound like an 80's buddy cop tandem? #nfldraft @Colts @JimIrsay",Is it just me or does Indy s new backfield duo of Mack and Hines sound like an 80 s buddy cop tandem nfldraft,0.2681818181818182
@Colts I'm very happy and excited that the Colts drafted an offensive lineman and a defensive end. But I'm confused… https://t.co/B6IQRzaQFk,I m very happy and excited that the Colts drafted an offensive lineman and a defensive end But I m confused,0.325
@PackPride @JBrissett12 @Colts @TheNyNy7 Congrats! Hope you score on your first possession!,Congrats Hope you score on your first possession,0.25
"@hennyboyz23 @kickslovesjd @Colts @TheNyNy7 I'm saying, we need to assume that it is a real possibility he isn't ev… https://t.co/c6UvqSODM7",I m saying we need to assume that it is a real possibility he isn t ev,0.2
"@PackPride @JBrissett12 @Colts @TheNyNy7 All of the sudden Lucas Oil Stadium is gonna start feeling like Carter-Finley, Midwest.",All of the sudden Lucas Oil Stadium is gonna start feeling like Carter Finley Midwest,0.0
